drift,unbalance,type,alg,F1_0,F1_1,F1_0_std,F1_1_std
sine_P(y),1,incremental,improved_OOB,99.05934188929521,97.53286190464264,0.05937295024531025,0.17999935826292188
sine_P(y),1,incremental,WEOB1,99.13086073622458,97.27711553850492,0.07090646370964761,0.21092334981618183
sine_P(y),1,incremental,OOB,99.20822982432088,97.30083239918017,0.06316676949671401,0.229602178058543
sine_P(y),1,incremental,ESOS_ELM,94.80152454378573,77.69834450430776,0.16122670489115964,0.1399776434273041
sine_P(y),1,incremental,improved_UOB,98.07410251993689,93.1642670991205,0.12298453247009522,0.5357759823191719
sine_P(y),1,incremental,WEOB2,98.07410251993689,93.1642670991205,0.12298453247009522,0.5357759823191719
sine_P(y),1,incremental,UOB,98.24052884185835,93.24789205830318,0.16147276941171837,0.725765378765556
sine_P(y),1,incremental,CSMOTE,96.6306832781323,91.93287610734868,0.0,0.0
sine_P(y),1,incremental,RebalanceStream,97.50758873132474,94.44221354477192,0.0,0.0
sine_P(y),2,incremental,improved_OOB,99.26898514919289,98.38361507169905,0.07256864630900083,0.13433578573712648
sine_P(y),2,incremental,WEOB1,99.24814034628051,98.2346048018146,0.021967866709942382,0.043408174743044106
sine_P(y),2,incremental,OOB,99.2917572934758,98.25731930461026,0.04283615556521924,0.10056160680687283
sine_P(y),2,incremental,ESOS_ELM,95.1875442715925,79.32635522738295,0.1962676100121577,0.0712337747181316
sine_P(y),2,incremental,improved_UOB,98.69006676225065,97.02547578273008,0.05513108046175685,0.10889734764511265
sine_P(y),2,incremental,WEOB2,98.69006676225065,97.02547578273008,0.05513108046175685,0.10889734764511265
sine_P(y),2,incremental,UOB,98.45521469529503,96.47554015018085,0.10636225517733805,0.21503722001234604
sine_P(y),2,incremental,CSMOTE,97.637939598043,96.67757574789115,0.0,0.0
sine_P(y),2,incremental,RebalanceStream,96.84111020517761,96.36236178452944,0.0,0.0
sine_P(y),2,sudden,improved_OOB,99.18973690812535,98.31289630495209,0.05852564218546242,0.13412483274584514
sine_P(y),2,sudden,WEOB1,99.18093118409533,98.15332384505972,0.02457962843854805,0.044349029357962304
sine_P(y),2,sudden,OOB,99.23968565668494,98.17793071193995,0.04271251071049796,0.10547646642695986
sine_P(y),2,sudden,ESOS_ELM,94.93313648897184,78.69166337593633,0.13579497037231328,0.06633803048357963
sine_P(y),2,sudden,improved_UOB,98.60737922685706,96.8945488959296,0.06255955465131613,0.1159590663672673
sine_P(y),2,sudden,WEOB2,98.60737922685706,96.8945488959296,0.06255955465131613,0.1159590663672673
sine_P(y),2,sudden,UOB,98.35413118876646,96.31842095642789,0.1113231199189352,0.22928159014071858
sine_P(y),2,sudden,CSMOTE,96.74078630340048,96.4154726622188,0.0,0.0
sine_P(y),2,sudden,RebalanceStream,96.4314613900699,96.25607800328416,0.0,1.4210854715202004e-14
sine_P(y_x),4,incremental,improved_OOB,95.19196621111959,93.08795648042607,0.12259734600107353,0.16133426492247546
sine_P(y_x),4,incremental,WEOB1,95.1690674674117,93.18153073204863,0.08697243337987638,0.11287681687444855
sine_P(y_x),4,incremental,OOB,94.80013032377875,93.10244204885763,0.09412098482747315,0.11582719621160403
sine_P(y_x),4,incremental,ESOS_ELM,89.01231824207127,74.93645020373131,0.03268753302831734,0.04803407545834597
sine_P(y_x),4,incremental,improved_UOB,94.84636495511839,92.86806502709764,0.046698611784994404,0.07562011526133601
sine_P(y_x),4,incremental,WEOB2,94.84636495511839,92.86806502709764,0.046698611784994404,0.07562011526133601
sine_P(y_x),4,incremental,UOB,93.84346420788111,91.9437707250239,0.12029715479506718,0.15396778230262007
sine_P(y_x),4,incremental,CSMOTE,93.94455586497146,91.45754435062331,0.0,1.4210854715202004e-14
sine_P(y_x),4,incremental,RebalanceStream,94.96201433279204,91.82647673998568,0.0,1.4210854715202004e-14
sine_P(y_x),4,sudden,improved_OOB,98.07571409186622,97.1655532838815,0.1262621593708234,0.1838461467843951
sine_P(y_x),4,sudden,WEOB1,98.0040181419496,97.07539320911931,0.1378110511933686,0.19875301407302165
sine_P(y_x),4,sudden,OOB,97.92553351582828,96.91233551915946,0.08980610777852431,0.13216331501303913
sine_P(y_x),4,sudden,ESOS_ELM,86.67165758362732,71.7685724888328,3.93085253765572,4.677276685573811
sine_P(y_x),4,sudden,improved_UOB,97.47733925492584,96.32930419647292,0.10598619492245541,0.14392056903396958
sine_P(y_x),4,sudden,WEOB2,97.47733925492584,96.32930419647292,0.10598619492245541,0.14392056903396958
sine_P(y_x),4,sudden,UOB,97.88265229824128,96.85666693350686,0.17173854882063228,0.2241071389833996
sine_P(y_x),4,sudden,CSMOTE,96.60332276189447,95.01468207824777,0.0,1.4210854715202004e-14
sine_P(y_x),4,sudden,RebalanceStream,97.90672160976168,96.8542575130366,0.0,0.0
sine_P(y_x),3,sudden,improved_OOB,98.54150233796852,96.67391429865339,0.0752457577629525,0.16592334433370454
sine_P(y_x),3,sudden,WEOB1,98.43632094119869,96.46716705636581,0.06158499484096518,0.13468452082192164
sine_P(y_x),3,sudden,OOB,98.32859518877527,96.19903593273764,0.10472528950492359,0.24361055451723562
sine_P(y_x),3,sudden,ESOS_ELM,90.91557489037976,72.00873155630549,3.0036345765140315,4.011993489991428
sine_P(y_x),3,sudden,improved_UOB,97.38173446492837,94.28194601346146,0.1304873549552408,0.2628927451874039
sine_P(y_x),3,sudden,WEOB2,97.38173446492837,94.28194601346146,0.1304873549552408,0.2628927451874039
sine_P(y_x),3,sudden,UOB,97.37651267462735,94.29234934613355,0.5470980825063808,1.0225616501221553
sine_P(y_x),3,sudden,CSMOTE,96.21744671303809,91.92696433523113,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y_x),3,sudden,RebalanceStream,97.94380597746468,95.24269241694243,0.0,0.0
sine_P(y_x),3,incremental,improved_OOB,96.2660292594079,92.05041593422314,0.04786492724405792,0.09378968163485522
sine_P(y_x),3,incremental,WEOB1,96.02665737875995,91.97190522716214,0.04709843194896075,0.10240246668238308
sine_P(y_x),3,incremental,OOB,95.62959252093927,91.71910061488862,0.06751320077244082,0.08517077650888691
sine_P(y_x),3,incremental,ESOS_ELM,90.58143646630012,71.32760358883365,0.03016433038782981,0.07143007472751711
sine_P(y_x),3,incremental,improved_UOB,95.32874017521189,90.94832374718575,0.06533179509377388,0.15742490670034218
sine_P(y_x),3,incremental,WEOB2,95.32874017521189,90.94832374718575,0.06533179509377388,0.15742490670034218
sine_P(y_x),3,incremental,UOB,94.35652459527878,89.52229610889808,0.2281503735013269,0.33947300031750133
sine_P(y_x),3,incremental,CSMOTE,93.65412766011522,87.33499098786805,0.0,0.0
sine_P(y_x),3,incremental,RebalanceStream,95.81355992696139,90.08169036500884,0.0,0.0
sine_P(y_x),1,sudden,improved_OOB,99.19739039648806,92.97590798028568,0.06082996110434509,0.4684458682617414
sine_P(y_x),1,sudden,WEOB1,99.0644449630779,91.97278671667843,0.0576474849972715,0.44496131238055764
sine_P(y_x),1,sudden,OOB,99.13380456789432,92.4993167442433,0.04558072146490241,0.3574092596230488
sine_P(y_x),1,sudden,ESOS_ELM,96.1328861909614,63.7334893514991,0.032130665783044514,0.1888434462897944
sine_P(y_x),1,sudden,improved_UOB,94.93769007447808,72.97904776518088,0.8004923201932571,2.2737695181234523
sine_P(y_x),1,sudden,WEOB2,94.93769007447808,72.97904776518088,0.8004923201932571,2.2737695181234523
sine_P(y_x),1,sudden,UOB,93.79706854748294,70.48165781593016,0.534485709982652,1.3094333041823056
sine_P(y_x),1,sudden,CSMOTE,90.81540119495841,61.50618478061161,0.0,0.0
sine_P(y_x),1,sudden,RebalanceStream,98.5394399991234,86.5884027417296,0.0,0.0
sine_P(y_x),1,incremental,improved_OOB,98.14765498214115,85.66164868068395,0.05982353419913221,0.13110050307677829
sine_P(y_x),1,incremental,WEOB1,97.07206175822226,84.62550024209776,0.07344570425827943,0.32401389341285153
sine_P(y_x),1,incremental,OOB,97.94894598652076,85.47486260657129,0.05769203910325326,0.28305295781302703
sine_P(y_x),1,incremental,ESOS_ELM,95.55172759288413,65.13053307087046,0.024186142795013087,0.17319618726244876
sine_P(y_x),1,incremental,improved_UOB,93.86057574004055,70.98429389491737,0.6356695561889294,2.1645066478946444
sine_P(y_x),1,incremental,WEOB2,93.86057574004055,70.98429389491737,0.6356695561889294,2.1645066478946444
sine_P(y_x),1,incremental,UOB,92.92459878916705,68.26992559599074,0.4618023372815383,1.347476447989255
sine_P(y_x),1,incremental,CSMOTE,90.476780459156,58.97915780884076,0.0,0.0
sine_P(y_x),1,incremental,RebalanceStream,97.88084532667135,74.51133049752437,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y_x),2,incremental,improved_OOB,97.04360825185556,89.93545772536035,0.07536943756766985,0.1543929283684335
sine_P(y_x),2,incremental,WEOB1,96.57258882601325,89.52309184485622,0.027791892313471882,0.08490292944917728
sine_P(y_x),2,incremental,OOB,96.55823188281782,89.661392554173,0.07320247164594035,0.17081677206014156
sine_P(y_x),2,incremental,ESOS_ELM,93.28839212813709,69.53239144301843,0.054848119772696415,0.17757841830640392
sine_P(y_x),2,incremental,improved_UOB,95.25751660644684,86.56506192156893,0.07226016800715676,0.20811621034875294
sine_P(y_x),2,incremental,WEOB2,95.25751660644684,86.56506192156893,0.07226016800715676,0.20811621034875294
sine_P(y_x),2,incremental,UOB,94.185641097739,84.14549820261566,0.20951264904568756,0.4073186807200121
sine_P(y_x),2,incremental,CSMOTE,92.99457898042661,79.88338675001161,1.4210854715202004e-14,0.0
sine_P(y_x),2,incremental,RebalanceStream,96.39435113843886,83.00681644290958,0.0,0.0
sine_P(y_x),2,sudden,improved_OOB,98.83353760017062,95.58771387150757,0.05280544070214186,0.19803394153338302
sine_P(y_x),2,sudden,WEOB1,98.69481381090549,95.11997251036628,0.05378632167865018,0.18864703227731586
sine_P(y_x),2,sudden,OOB,98.84166107300642,95.63787136297178,0.044784614820734064,0.15272610025648617
sine_P(y_x),2,sudden,ESOS_ELM,93.57938559363689,69.35676934280603,0.532143016948605,1.3185074285496767
sine_P(y_x),2,sudden,improved_UOB,96.89241295326606,89.50016439040868,0.1974447332179139,0.5095512591334626
sine_P(y_x),2,sudden,WEOB2,96.89241295326606,89.50016439040868,0.1974447332179139,0.5095512591334626
sine_P(y_x),2,sudden,UOB,96.0386806065066,87.19585683977103,0.24428116570719774,0.5860046223627652
sine_P(y_x),2,sudden,CSMOTE,94.50132338177549,83.47015128550105,0.0,0.0
sine_P(y_x),2,sudden,RebalanceStream,98.12212710150696,92.58212324279233,0.0,1.4210854715202004e-14
sine_P(x_y),4,incremental,improved_OOB,99.27052942373216,98.91740045437415,0.048664244865403404,0.0718677251013646
sine_P(x_y),4,incremental,WEOB1,99.25076024963576,98.89214067400529,0.06638107569494564,0.09742051434810904
sine_P(x_y),4,incremental,OOB,99.19820649385494,98.81367621831775,0.07881255118469804,0.10390386599917897
sine_P(x_y),4,incremental,ESOS_ELM,91.79066685046932,78.50751103616098,0.09454438664856173,0.15228801032548384
sine_P(x_y),4,incremental,improved_UOB,99.06150611346153,98.61869859608575,0.07473715109359576,0.10907774167028186
sine_P(x_y),4,incremental,WEOB2,99.06150611346153,98.61869859608575,0.07473715109359576,0.10907774167028186
sine_P(x_y),4,incremental,UOB,98.91290589631318,98.42342149353735,0.4395411674409324,0.5915796015659596
sine_P(x_y),4,incremental,CSMOTE,98.82307372791618,98.27261844194697,0.0,0.0
sine_P(x_y),4,incremental,RebalanceStream,98.49807258525183,97.80134268515391,0.0,0.0
sine_P(x_y),4,sudden,improved_OOB,99.27336780288033,98.92235092104993,0.04607597133168512,0.06825180530295127
sine_P(x_y),4,sudden,WEOB1,99.25159419392646,98.89344052562805,0.05133209559702851,0.07497550439871703
sine_P(x_y),4,sudden,OOB,99.215782008986,98.84064041316346,0.07833668490343021,0.10179297464322373
sine_P(x_y),4,sudden,ESOS_ELM,92.085486527406,78.93582104822516,0.045307564742201344,0.07532260124948512
sine_P(x_y),4,sudden,improved_UOB,99.06591440217743,98.62537595341503,0.06414460539011141,0.09281896052301836
sine_P(x_y),4,sudden,WEOB2,99.06591440217743,98.62537595341503,0.06414460539011141,0.09281896052301836
sine_P(x_y),4,sudden,UOB,98.92480903600492,98.44219016050215,0.44732011257622223,0.6030364004820765
sine_P(x_y),4,sudden,CSMOTE,98.85466027668578,98.3217171763931,0.0,1.4210854715202004e-14
sine_P(x_y),4,sudden,RebalanceStream,98.62096377859567,97.9880061132042,0.0,0.0
sine_P(x_y),3,sudden,improved_OOB,99.42773702341671,98.67273800847983,0.025330441746736692,0.05773673620368059
sine_P(x_y),3,sudden,WEOB1,99.3792798660564,98.56932670679912,0.026234027172108328,0.058621726404589465
sine_P(x_y),3,sudden,OOB,99.31706404101651,98.42876032564206,0.03504095328401494,0.08357263846935654
sine_P(x_y),3,sudden,ESOS_ELM,94.2707045472225,78.21614867331934,0.04509045380476867,0.09160370189862599
sine_P(x_y),3,sudden,improved_UOB,99.0679312575824,97.87978170084236,0.046094862875366564,0.0997841883827126
sine_P(x_y),3,sudden,WEOB2,99.0679312575824,97.87978170084236,0.046094862875366564,0.0997841883827126
sine_P(x_y),3,sudden,UOB,98.68114408526606,97.07032082781015,0.3261572497251871,0.6711396466018782
sine_P(x_y),3,sudden,CSMOTE,98.99825228956188,97.70061501083805,1.4210854715202004e-14,0.0
sine_P(x_y),3,sudden,RebalanceStream,98.98993447091428,97.61803155594919,1.4210854715202004e-14,0.0
sine_P(x_y),3,incremental,improved_OOB,99.42505060007834,98.66624327816726,0.025197675602229328,0.05736200831475049
sine_P(x_y),3,incremental,WEOB1,99.38484574399406,98.58289108124653,0.026984593633852683,0.06045466462758523
sine_P(x_y),3,incremental,OOB,99.31173044120334,98.41556818085945,0.023324941294003393,0.06316840614843526
sine_P(x_y),3,incremental,ESOS_ELM,94.26518932554933,78.19749069091901,0.0716392718819815,0.17762214792750192
sine_P(x_y),3,incremental,improved_UOB,99.07099227648533,97.88741371855772,0.04470304768947013,0.09775458746082084
sine_P(x_y),3,incremental,WEOB2,99.07099227648533,97.88741371855772,0.04470304768947013,0.09775458746082084
sine_P(x_y),3,incremental,UOB,98.69409694060752,97.09930856130862,0.31793689587729507,0.6506497572275632
sine_P(x_y),3,incremental,CSMOTE,99.04782134972837,97.81000762879361,0.0,1.4210854715202004e-14
sine_P(x_y),3,incremental,RebalanceStream,98.56795698798973,96.63728717996204,0.0,0.0
sine_P(x_y),1,sudden,improved_OOB,99.60928464226131,96.43178097755526,0.027842837948676234,0.24387088010118196
sine_P(x_y),1,sudden,WEOB1,99.5590943046906,96.02204704905175,0.03688358035691201,0.31733853902500564
sine_P(x_y),1,sudden,OOB,99.59035543419486,96.27948451782393,0.02867634954899269,0.2528012984652892
sine_P(x_y),1,sudden,ESOS_ELM,97.47874092398634,70.662466422781,0.20297824596740188,1.2766590859692013
sine_P(x_y),1,sudden,improved_UOB,98.7989872854999,90.09978104941874,0.13404479190704788,0.964629175567344
sine_P(x_y),1,sudden,WEOB2,98.7989872854999,90.09978104941874,0.13404479190704788,0.964629175567344
sine_P(x_y),1,sudden,UOB,98.54765017771773,88.32061046648992,0.12950904966580756,0.8970235072866313
sine_P(x_y),1,sudden,CSMOTE,97.96231598040663,83.23099619051092,0.0,0.0
sine_P(x_y),1,sudden,RebalanceStream,99.39830670484506,94.2059822199304,0.0,0.0
sine_P(x_y),1,incremental,improved_OOB,99.63936662396996,96.70468140279421,0.02288895511491568,0.19827432022309252
sine_P(x_y),1,incremental,WEOB1,99.62208574062294,96.58286104751018,0.031217304869527764,0.26870088799760466
sine_P(x_y),1,incremental,OOB,99.63669089727091,96.7000139940987,0.019242774995786548,0.1575725579210518
sine_P(x_y),1,incremental,ESOS_ELM,97.7290202085946,72.67521796611385,0.09181840012069067,0.7334224881422361
sine_P(x_y),1,incremental,improved_UOB,98.97961302675823,91.53333424717246,0.1101901844858715,0.8132012568957449
sine_P(x_y),1,incremental,WEOB2,98.97961302675823,91.53333424717246,0.1101901844858715,0.8132012568957449
sine_P(x_y),1,incremental,UOB,98.77913145897885,90.09527521338947,0.08095739303959211,0.5576501785974034
sine_P(x_y),1,incremental,CSMOTE,97.93306854104057,83.0274067045386,0.0,0.0
sine_P(x_y),1,incremental,RebalanceStream,99.42216424163486,94.43484163171617,0.0,0.0
sine_P(x_y),2,incremental,improved_OOB,99.54967692982501,98.2372937213344,0.02965091771067042,0.11385668396530535
sine_P(x_y),2,incremental,WEOB1,99.4927088203165,98.0322618274373,0.03203956738380903,0.11932526606054152
sine_P(x_y),2,incremental,OOB,99.50156329794186,98.07054045233167,0.029928773903463633,0.10975199417846924
sine_P(x_y),2,incremental,ESOS_ELM,96.12012083011322,76.83845615800725,0.022332854666547382,0.09990389820669028
sine_P(x_y),2,incremental,improved_UOB,99.07441864126038,96.50030987540732,0.08530017632071157,0.3027615193160982
sine_P(x_y),2,incremental,WEOB2,99.07441864126038,96.50030987540732,0.08530017632071157,0.3027615193160982
sine_P(x_y),2,incremental,UOB,98.7272974555779,95.31801887426948,0.06947823121193873,0.24200325481729257
sine_P(x_y),2,incremental,CSMOTE,98.55484038555116,94.41922813495714,0.0,0.0
sine_P(x_y),2,incremental,RebalanceStream,99.21759584400151,96.86012770597657,0.0,0.0
sine_P(x_y),2,sudden,improved_OOB,99.55175675464064,98.24717878960534,0.026962520990764134,0.1039975060212411
sine_P(x_y),2,sudden,WEOB1,99.47975753956419,97.98166217932382,0.03260055389636081,0.12173808805717455
sine_P(x_y),2,sudden,OOB,99.50818784967103,98.0974973248204,0.031208911782362722,0.11412762190173716
sine_P(x_y),2,sudden,ESOS_ELM,96.0399855216694,76.60152185816881,0.03784357116481842,0.12777406599566316
sine_P(x_y),2,sudden,improved_UOB,99.05485840532329,96.42458245449276,0.07537174949813409,0.2670437699977316
sine_P(x_y),2,sudden,WEOB2,99.05485840532329,96.42458245449276,0.07537174949813409,0.2670437699977316
sine_P(x_y),2,sudden,UOB,98.7215210845733,95.29007458936474,0.054380293841440185,0.17906463794444902
sine_P(x_y),2,sudden,CSMOTE,98.81697688116806,95.44806026996199,1.4210854715202004e-14,0.0
sine_P(x_y),2,sudden,RebalanceStream,99.21287596788525,96.85031379039869,1.4210854715202004e-14,0.0
jitter,1,incremental,improved_OOB,94.28060000477905,65.8411567920077,0.5190571371958821,2.042882263520316
jitter,1,incremental,WEOB1,93.07116612364264,62.802109236841055,0.6837891695923715,2.2397802418820056
jitter,1,incremental,CSMOTE,86.0907328276071,42.77060637417368,0.0,7.105427357601002e-15
jitter,1,incremental,OOB,93.96103536293327,65.30754979001283,0.5577707145552693,1.9342127297329506
jitter,1,incremental,ESOS_ELM,84.46844793787247,34.1052838404195,0.4188806159053885,0.7610533870974551
jitter,1,incremental,improved_UOB,88.6469751101486,54.0143257926746,1.3980435911245992,2.5117828428926123
jitter,1,incremental,WEOB2,88.6469751101486,54.0143257926746,1.3980435911245992,2.5117828428926123
jitter,1,incremental,UOB,87.82181898166012,53.12799960911136,1.7432655739675962,2.7045084701613273
jitter,1,incremental,RebalanceStream,96.34307314643145,48.667154171749175,0.31493939287977474,7.680482318231079
jitter,1,sudden,improved_OOB,93.97053812977563,64.01935690674054,0.5842817308352496,2.234415026236428
jitter,1,sudden,WEOB1,92.86640309692598,61.16394935258536,0.7176479708934231,2.393637122341637
jitter,1,sudden,CSMOTE,88.01308046367015,47.74465185542761,0.0,0.0
jitter,1,sudden,OOB,93.57871860224529,63.521420554515714,0.6068185784142293,2.0195544967264425
jitter,1,sudden,ESOS_ELM,93.19340712062409,55.50938218131704,0.43889890736032455,1.9392738482428313
jitter,1,sudden,improved_UOB,88.76318200191722,52.02400455608985,1.2669752975364652,2.589773992265989
jitter,1,sudden,WEOB2,88.76318200191722,52.02400455608985,1.2669752975364652,2.589773992265989
jitter,1,sudden,UOB,88.02689110531067,51.10609902327991,1.5793021991546452,2.71128110553786
jitter,1,sudden,RebalanceStream,96.13960045879836,45.52927411064117,0.3058781197981726,7.715644048638895
jitter,1,periodic,improved_OOB,94.28060000477906,65.8411567920077,0.5190571371958821,2.0428822635203163
jitter,1,periodic,WEOB1,93.07116612364266,62.80210923684105,0.6837891695923713,2.2397802418820056
jitter,1,periodic,CSMOTE,86.0907328276071,42.77060637417368,0.0,7.105427357601002e-15
jitter,1,periodic,OOB,93.96103536293326,65.30754979001284,0.5577707145552693,1.9342127297329506
jitter,1,periodic,ESOS_ELM,84.2229182286193,33.59323904616951,0.6651188746721036,1.078226704049595
jitter,1,periodic,improved_UOB,88.64697511014859,54.01432579267458,1.3980435911245992,2.511782842892612
jitter,1,periodic,WEOB2,88.64697511014859,54.01432579267458,1.3980435911245992,2.511782842892612
jitter,1,periodic,UOB,87.82181898166012,53.12799960911135,1.7432655739675962,2.704508470161328
jitter,1,periodic,RebalanceStream,96.34307314643145,48.667154171749175,0.31493939287977474,7.680482318231079
jitter,2,incremental,improved_OOB,94.28060000477905,65.8411567920077,0.5190571371958821,2.042882263520316
jitter,2,incremental,WEOB1,93.07116612364264,62.802109236841055,0.6837891695923715,2.2397802418820056
jitter,2,incremental,CSMOTE,85.20077789779721,63.08735992610184,1.4210854715202004e-14,0.0
jitter,2,incremental,OOB,93.96103536293327,65.30754979001283,0.5577707145552693,1.9342127297329506
jitter,2,incremental,ESOS_ELM,84.83598381224822,50.88202262385925,0.7252122703047507,1.180967329706186
jitter,2,incremental,improved_UOB,88.6469751101486,54.0143257926746,1.3980435911245992,2.5117828428926123
jitter,2,incremental,WEOB2,88.6469751101486,54.0143257926746,1.3980435911245992,2.5117828428926123
jitter,2,incremental,UOB,87.82181898166012,53.12799960911136,1.7432655739675962,2.7045084701613273
jitter,2,incremental,RebalanceStream,96.34307314643145,48.667154171749175,0.31493939287977474,7.680482318231079
jitter,2,sudden,improved_OOB,93.97053812977563,64.01935690674054,0.5842817308352496,2.234415026236428
jitter,2,sudden,WEOB1,92.86640309692598,61.16394935258536,0.7176479708934231,2.393637122341637
jitter,2,sudden,CSMOTE,86.81064305123255,67.11104446169387,0.0,1.4210854715202004e-14
jitter,2,sudden,OOB,93.57871860224529,63.521420554515714,0.6068185784142293,2.0195544967264425
jitter,2,sudden,ESOS_ELM,91.45295305623576,64.61022457334929,0.4117860175027484,1.214234201639177
jitter,2,sudden,improved_UOB,88.76318200191722,52.02400455608985,1.2669752975364652,2.589773992265989
jitter,2,sudden,WEOB2,88.76318200191722,52.02400455608985,1.2669752975364652,2.589773992265989
jitter,2,sudden,UOB,88.02689110531067,51.10609902327991,1.5793021991546452,2.71128110553786
jitter,2,sudden,RebalanceStream,96.13960045879836,45.52927411064117,0.3058781197981726,7.715644048638895
jitter,2,periodic,improved_OOB,94.28060000477906,65.8411567920077,0.5190571371958821,2.0428822635203163
jitter,2,periodic,WEOB1,93.07116612364266,62.80210923684105,0.6837891695923713,2.2397802418820056
jitter,2,periodic,CSMOTE,85.20077789779721,63.08735992610184,1.4210854715202004e-14,0.0
jitter,2,periodic,OOB,93.96103536293326,65.30754979001284,0.5577707145552693,1.9342127297329506
jitter,2,periodic,ESOS_ELM,84.80850786486027,50.80792621922311,0.8478930987327717,1.425043881758985
jitter,2,periodic,improved_UOB,88.64697511014859,54.01432579267458,1.3980435911245992,2.511782842892612
jitter,2,periodic,WEOB2,88.64697511014859,54.01432579267458,1.3980435911245992,2.511782842892612
jitter,2,periodic,UOB,87.82181898166012,53.12799960911135,1.7432655739675962,2.704508470161328
jitter,2,periodic,RebalanceStream,96.34307314643145,48.667154171749175,0.31493939287977474,7.680482318231079
jitter,3,incremental,improved_OOB,94.28060000477905,65.8411567920077,0.5190571371958821,2.042882263520316
jitter,3,incremental,WEOB1,93.07116612364264,62.802109236841055,0.6837891695923715,2.2397802418820056
jitter,3,incremental,CSMOTE,85.99218179187196,76.09963927079208,0.0,0.0
jitter,3,incremental,OOB,93.96103536293327,65.30754979001283,0.5577707145552693,1.9342127297329506
jitter,3,incremental,ESOS_ELM,84.43460520000099,62.556807874416634,0.09137510398701026,0.16138115564735295
jitter,3,incremental,improved_UOB,88.6469751101486,54.0143257926746,1.3980435911245992,2.5117828428926123
jitter,3,incremental,WEOB2,88.6469751101486,54.0143257926746,1.3980435911245992,2.5117828428926123
jitter,3,incremental,UOB,87.82181898166012,53.12799960911136,1.7432655739675962,2.7045084701613273
jitter,3,incremental,RebalanceStream,96.34307314643145,48.667154171749175,0.31493939287977474,7.680482318231079
jitter,3,sudden,improved_OOB,93.97053812977563,64.01935690674054,0.5842817308352496,2.234415026236428
jitter,3,sudden,WEOB1,92.86640309692598,61.16394935258536,0.7176479708934231,2.393637122341637
jitter,3,sudden,CSMOTE,86.45448241963695,77.68379342099374,0.0,0.0
jitter,3,sudden,OOB,93.57871860224529,63.521420554515714,0.6068185784142293,2.0195544967264425
jitter,3,sudden,ESOS_ELM,89.51250057639874,69.71414989875095,0.38160771973099683,0.7563818659725372
jitter,3,sudden,improved_UOB,88.76318200191722,52.02400455608985,1.2669752975364652,2.589773992265989
jitter,3,sudden,WEOB2,88.76318200191722,52.02400455608985,1.2669752975364652,2.589773992265989
jitter,3,sudden,UOB,88.02689110531067,51.10609902327991,1.5793021991546452,2.71128110553786
jitter,3,sudden,RebalanceStream,96.13960045879836,45.52927411064117,0.3058781197981726,7.715644048638895
jitter,3,periodic,improved_OOB,94.28060000477906,65.8411567920077,0.5190571371958821,2.0428822635203163
jitter,3,periodic,WEOB1,93.07116612364266,62.80210923684105,0.6837891695923713,2.2397802418820056
jitter,3,periodic,CSMOTE,85.99218179187196,76.09963927079208,0.0,0.0
jitter,3,periodic,OOB,93.96103536293326,65.30754979001284,0.5577707145552693,1.9342127297329506
jitter,3,periodic,ESOS_ELM,84.42091774603537,62.5557419453156,0.08999610651227412,0.1955589247074505
jitter,3,periodic,improved_UOB,88.64697511014859,54.01432579267458,1.3980435911245992,2.511782842892612
jitter,3,periodic,WEOB2,88.64697511014859,54.01432579267458,1.3980435911245992,2.511782842892612
jitter,3,periodic,UOB,87.82181898166012,53.12799960911135,1.7432655739675962,2.704508470161328
jitter,3,periodic,RebalanceStream,96.34307314643145,48.667154171749175,0.31493939287977474,7.680482318231079
jitter,4,incremental,improved_OOB,94.28060000477905,65.8411567920077,0.5190571371958821,2.042882263520316
jitter,4,incremental,WEOB1,93.07116612364264,62.802109236841055,0.6837891695923715,2.2397802418820056
jitter,4,incremental,CSMOTE,84.38556672354142,82.16729315194853,0.0,1.4210854715202004e-14
jitter,4,incremental,OOB,93.96103536293327,65.30754979001283,0.5577707145552693,1.9342127297329506
jitter,4,incremental,ESOS_ELM,80.99975282736985,65.34472126985608,1.389840308488853,2.017159826838636
jitter,4,incremental,improved_UOB,88.6469751101486,54.0143257926746,1.3980435911245992,2.5117828428926123
jitter,4,incremental,WEOB2,88.6469751101486,54.0143257926746,1.3980435911245992,2.5117828428926123
jitter,4,incremental,UOB,87.82181898166012,53.12799960911136,1.7432655739675962,2.7045084701613273
jitter,4,incremental,RebalanceStream,96.34307314643145,48.667154171749175,0.31493939287977474,7.680482318231079
jitter,4,sudden,improved_OOB,93.97053812977563,64.01935690674054,0.5842817308352496,2.234415026236428
jitter,4,sudden,WEOB1,92.86640309692598,61.16394935258536,0.7176479708934231,2.393637122341637
jitter,4,sudden,CSMOTE,86.67033936227622,84.5944072258466,0.0,0.0
jitter,4,sudden,OOB,93.57871860224529,63.521420554515714,0.6068185784142293,2.0195544967264425
jitter,4,sudden,ESOS_ELM,87.52282666632702,72.41214736084105,0.1332441681053545,0.30249867601349867
jitter,4,sudden,improved_UOB,88.76318200191722,52.02400455608985,1.2669752975364652,2.589773992265989
jitter,4,sudden,WEOB2,88.76318200191722,52.02400455608985,1.2669752975364652,2.589773992265989
